collision_count,executed_path_length,execution_steps,failed_planner_calls,failure_reason,final_goal_distance,maximum_planning_time_s,planner,planner_artificial_obstacles_inserted,planner_backtrack_failed,planner_backtrack_tries,planner_blocked_edges,planner_blocked_steps,planner_changed_cells,planner_changed_edges,planner_collision_checks,planner_expanded_nodes,planner_iterations,planner_map_update_time_s,planner_max_active_virtual_obstacles,planner_nodes,planner_path_cost,planner_path_reuse_ratio,planner_planning_effort,planner_recovery_events,planner_repair_events,planner_samples,planner_search_time_s,planner_selection_changes_due_to_midpoint_checking,planner_state_reused,planner_unique_midpoint_rejections,planner_updated_vertices,planner_virtual_obstacles_created,planning_calls,replans,scenario,seed,sensed_obstacle_ratio,success,total_planning_time_s
0,38.30000000000018,383,0,,0.44748891070753316,0.11479119000068749,r2apf,1,False,0,,0,,,,,,,1,,,0.3333333333333333,396.0,1,1,,,4,,9,,1,10,10,D,5302,0.43,True,0.8109415390008508
0,37.60000000000005,376,0,,0.4062367089037382,0.11292308300107834,r2apf,0,False,0,,0,,,,,,,0,,,,716.0,0,0,,,3,,15,,0,18,18,D,5303,0.44,True,1.394171304998963
0,38.1000000000001,381,0,,0.40159112497568905,0.0994073429992568,r2apf,1,False,0,,0,,,,,,,1,,,0.2,202.0,1,1,,,0,,4,,1,5,5,D,5304,0.34,True,0.3375457469992398
0,36.900000000000055,369,0,,0.44971648745437337,0.10627002799992624,r2apf,0,False,0,,0,,,,,,,0,,,,321.0,0,0,,,2,,14,,0,8,8,D,5305,0.43,True,0.5635846700006368
0,37.199999999999996,372,0,,0.4361234583510389,0.10000844199930725,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,494.0,1,1,,,6,,16,,1,11,11,D,5306,0.38,True,0.6571899220016348
0,38.60000000000017,386,0,,0.42690625370981994,0.10753484300039418,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,451.0,1,1,,,6,,15,,1,10,10,D,5307,0.42,True,0.6643747400048596
0,47.6000000000001,476,2,,0.44268165072540705,0.15217946499979007,r2apf,4,False,2,,0,,,,,,,4,,,0.21666666666666667,336.0,4,2,,,6,,21,,4,11,11,D,5308,0.45,True,0.8644084949992248
0,46.0658748242305,461,2,,0.4915845468797011,0.1950348770005803,r2apf,4,False,2,,0,,,,,,,4,,,0.25,615.0,4,2,,,6,,28,,4,17,17,D,5309,0.63,True,1.8675610939990293
0,43.10000000000021,431,1,,0.46701630681208417,0.142520000001241,r2apf,4,False,1,,0,,,,,,,4,,,0.29166666666666663,466.0,4,3,,,3,,12,,4,12,12,D,5310,0.45,True,0.8264637390002463
0,41.19999999999999,412,1,,0.4583865782279858,0.09697468900048989,r2apf,3,False,1,,0,,,,,,,3,,,0.15476190476190477,306.0,3,2,,,2,,7,,3,8,8,D,5311,0.46,True,0.40726531699692714
0,36.30000000000011,363,0,,0.4800934416553293,0.12004370100112283,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,384.0,1,1,,,3,,7,,1,9,9,D,5312,0.52,True,0.7313312120022601
0,38.50000000000013,385,0,,0.45323292808929394,0.07879707999927632,r2apf,0,False,0,,0,,,,,,,0,,,,399.0,0,0,,,3,,10,,0,10,10,D,5313,0.37,True,0.5771699149991036
0,36.800000000000054,368,0,,0.45128914888293065,0.11373150300096313,r2apf,0,False,0,,0,,,,,,,0,,,,339.0,0,0,,,1,,5,,0,8,8,D,5314,0.43,True,0.5315654130008625
0,44.00000000000026,440,1,,0.46958336116256555,0.10634325200044259,r2apf,4,False,1,,0,,,,,,,4,,,0.2333333333333333,471.0,4,3,,,1,,9,,4,12,12,D,5315,0.36,True,0.6988473529982002
0,37.900000000000155,379,0,,0.4769755028295801,0.10022963499977777,r2apf,0,False,0,,0,,,,,,,0,,,,287.0,0,0,,,2,,4,,0,8,8,D,5316,0.44,True,0.5621374239999568
0,37.30000000000004,373,0,,0.4735992133473827,0.12152046600022004,r2apf,1,False,0,,0,,,,,,,1,,,0.2,483.0,1,1,,,4,,12,,1,12,12,D,5317,0.47,True,0.9282122409967997
0,38.70000000000017,387,0,,0.4440123276153102,0.13990233599906787,r2apf,1,False,0,,0,,,,,,,1,,,0.3333333333333333,274.0,1,1,,,3,,12,,1,6,6,D,5318,0.5,True,0.43347527799960517
0,40.77703987377441,408,1,,0.40087710284076766,0.10260956199999782,r2apf,1,False,1,,0,,,,,,,1,,,,308.0,1,0,,,1,,4,,1,9,9,D,5319,0.43,True,0.4961070689969347
0,39.10000000000011,391,0,,0.4240388516974028,0.12265658900105336,r2apf,2,False,0,,0,,,,,,,2,,,0.25,360.0,2,2,,,3,,6,,2,8,8,D,5320,0.39,True,0.5048117100031959
0,42.73064135693991,428,2,,0.48125608565263833,0.14208475400118914,r2apf,3,False,2,,0,,,,,,,3,,,0.14285714285714285,449.0,3,1,,,3,,12,,3,12,12,D,5321,0.51,True,0.7603327300075762
0,42.10000000000018,421,1,,0.4943850197712119,0.10291591900022468,r2apf,1,False,1,,0,,,,,,,1,,,,243.0,1,0,,,0,,5,,1,8,8,D,5322,0.4,True,0.4977182590009761
0,39.800000000000026,398,0,,0.4579805201758566,0.1181795169995894,r2apf,0,False,0,,0,,,,,,,0,,,,446.0,0,0,,,4,,11,,0,10,10,D,5323,0.46,True,0.7408550130003277
0,57.63854679518572,577,6,,0.4152183066097152,0.2635407480011054,r2apf,14,False,6,,0,,,,,,,14,,,0.3160984848484848,497.0,14,8,,,7,,19,,14,18,18,D,5324,0.47,True,1.5013783349950245
0,41.40000000000019,414,0,,0.45172202468951567,0.14216406299965456,r2apf,0,False,0,,0,,,,,,,0,,,,563.0,0,0,,,6,,26,,0,14,14,D,5325,0.54,True,1.322678137998082
0,49.36366053732855,495,3,,0.45482405106152857,0.15277296400017804,r2apf,5,False,3,,0,,,,,,,5,,,0.30952380952380953,558.0,5,2,,,5,,17,,5,16,16,D,5326,0.4,True,1.0390971839951817
0,43.10000000000014,431,1,,0.42546045166453383,0.18347662700034562,r2apf,5,False,1,,0,,,,,,,5,,,0.32380952380952377,615.0,5,4,,,9,,24,,5,16,16,D,5327,0.56,True,1.5686152950038377
0,45.100000000000186,451,1,,0.47766231290297523,0.18659849499999837,r2apf,4,False,1,,0,,,,,,,4,,,0.2333333333333333,736.0,4,3,,,11,,28,,4,19,19,D,5328,0.52,True,2.2406876149980235
0,38.30000000000007,383,0,,0.4512844013547694,0.09510952299933706,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,441.0,1,1,,,2,,9,,1,10,10,D,5329,0.42,True,0.6017410120002751
0,59.654298837682944,599,8,,0.4943166029742893,0.206524287999855,r2apf,13,False,8,,0,,,,,,,13,,,0.24666666666666665,497.0,13,5,,,11,,21,,13,20,20,D,5330,0.45,True,1.2457946089998586
0,38.500000000000114,385,0,,0.4004281758098803,0.10439342300014687,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,438.0,1,1,,,5,,15,,1,10,10,D,5331,0.41,True,0.5689993150026567
0,42.500000000000185,425,1,,0.4578536130119254,0.18526921900047455,r2apf,3,False,1,,0,,,,,,,3,,,0.25,625.0,3,2,,,10,,21,,3,16,16,D,5332,0.54,True,1.7710919019973517
0,39.39999999999995,394,0,,0.4020735947462182,0.10954107399993518,r2apf,0,False,0,,0,,,,,,,0,,,,313.0,0,0,,,3,,7,,0,8,8,D,5333,0.45,True,0.6332614360035222
0,38.300000000000004,383,0,,0.48083970306341745,0.11353491199952259,r2apf,0,False,0,,0,,,,,,,0,,,,441.0,0,0,,,2,,12,,0,10,10,D,5334,0.44,True,0.7296471419995214
0,37.00000000000009,370,0,,0.43612033410435647,0.08195845299997018,r2apf,0,False,0,,0,,,,,,,0,,,,437.0,0,0,,,4,,13,,0,9,9,D,5335,0.36,True,0.42578075700293994
0,40.3000000000001,403,1,,0.44346422303780253,0.13957412899981136,r2apf,2,False,1,,0,,,,,,,2,,,0.3333333333333333,404.0,2,1,,,4,,14,,2,10,10,D,5336,0.44,True,0.5915793910007778
0,42.51445402716149,426,2,,0.4826887894614487,0.1281958260005922,r2apf,3,False,2,,0,,,,,,,3,,,0.3333333333333333,301.0,3,1,,,2,,4,,3,10,10,D,5337,0.45,True,0.7027179009983229
0,37.9,379,0,,0.42349903453675775,0.1065100159994472,r2apf,0,False,0,,0,,,,,,,0,,,,266.0,0,0,,,1,,5,,0,7,7,D,5338,0.45,True,0.540034564999587
0,40.60000000000015,406,0,,0.4897337920880325,0.14342193999982555,r2apf,2,False,0,,0,,,,,,,2,,,0.25,452.0,2,2,,,4,,12,,2,11,11,D,5339,0.45,True,0.9876351310012979
0,43.30000000000022,433,1,,0.47978422267672244,0.14817240800039144,r2apf,4,False,1,,0,,,,,,,4,,,0.2333333333333333,305.0,4,3,,,4,,12,,4,8,8,D,5340,0.42,True,0.6593204920045537
0,38.90000000000017,389,0,,0.4115242706950145,0.15701479699964693,r2apf,2,False,0,,0,,,,,,,2,,,0.22619047619047616,334.0,2,2,,,4,,9,,2,8,8,D,5341,0.46,True,0.7668138350018125
0,38.90000000000008,389,0,,0.4466958429109888,0.1111812330000248,r2apf,1,False,0,,0,,,,,,,1,,,0.3333333333333333,282.0,1,1,,,1,,4,,1,7,7,D,5342,0.41,True,0.507344687001023
0,37.30000000000009,373,0,,0.4603829652722872,0.08020656400003645,r2apf,0,False,0,,0,,,,,,,0,,,,530.0,0,0,,,4,,18,,0,13,13,D,5343,0.34,True,0.6902952660038864
0,36.800000000000175,368,0,,0.4104797856259017,0.08888465699965309,r2apf,0,False,0,,0,,,,,,,0,,,,312.0,0,0,,,1,,8,,0,8,8,D,5344,0.42,True,0.440621221998299
0,37.59999999999997,376,0,,0.44456142457414477,0.08020335799847089,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,314.0,1,1,,,2,,7,,1,6,6,D,5345,0.4,True,0.3185659119972115
0,39.40000000000005,394,0,,0.4968782167255498,0.08672416000081284,r2apf,0,False,0,,0,,,,,,,0,,,,271.0,0,0,,,1,,5,,0,7,7,D,5346,0.44,True,0.4467972259990347
0,43.26515251729392,433,1,,0.41505838119195954,0.15970241700051702,r2apf,5,False,1,,0,,,,,,,5,,,0.2583333333333333,384.0,5,4,,,2,,7,,5,9,9,D,5347,0.51,True,0.772394201001589
0,37.10000000000012,371,0,,0.42496125253634287,0.10263522900095268,r2apf,0,False,0,,0,,,,,,,0,,,,417.0,0,0,,,3,,19,,0,9,9,D,5348,0.49,True,0.5889112820023001
0,43.70000000000019,437,1,,0.4928325988143534,0.15294807299869717,r2apf,4,False,1,,0,,,,,,,4,,,0.21428571428571427,418.0,4,3,,,6,,7,,4,11,11,D,5349,0.49,True,0.981246605002525
0,43.30000000000014,433,1,,0.4491372499530859,0.1370633110000199,r2apf,3,False,1,,0,,,,,,,3,,,0.22619047619047616,270.0,3,2,,,3,,8,,3,8,8,D,5350,0.46,True,0.67436593399907
0,50.829703295161316,510,4,,0.41120709886932816,0.135917714000243,r2apf,9,False,4,,0,,,,,,,9,,,0.24595238095238098,451.0,9,5,,,5,,16,,9,16,16,D,5351,0.5,True,1.2777170529989235
0,40.900000000000134,409,1,,0.4843447060495316,0.11885034599981736,r2apf,3,False,1,,0,,,,,,,3,,,0.15476190476190477,263.0,3,2,,,6,,10,,3,8,8,D,5352,0.39,True,0.5792601400007698
0,37.700000000000074,377,0,,0.4479008871734801,0.09038172799955646,r2apf,0,False,0,,0,,,,,,,0,,,,233.0,0,0,,,0,,2,,0,6,6,D,5353,0.46,True,0.38623537399871566
0,55.78291103519459,561,6,,0.40590175166341785,0.20403799499945308,r2apf,15,False,6,,0,,,,,,,15,,,0.3578594245260912,448.0,15,9,,,7,,16,,15,17,17,D,5354,0.47,True,1.3081588399982138
0,38.30000000000014,383,0,,0.48518972615192363,0.08406959899912181,r2apf,1,False,0,,0,,,,,,,1,,,0.125,294.0,1,1,,,1,,8,,1,8,8,D,5355,0.4,True,0.4890435849993082
0,39.40000000000012,394,0,,0.4549555372306381,0.10344491000068956,r2apf,0,False,0,,0,,,,,,,0,,,,441.0,0,0,,,0,,5,,0,11,11,D,5356,0.47,True,0.7551532289999159
0,42.86652166088389,429,1,,0.433866026385163,0.10594920099902083,r2apf,1,False,1,,0,,,,,,,1,,,,353.0,1,0,,,5,,20,,1,10,10,D,5357,0.44,True,0.6662938659992506
0,43.9000000000001,439,1,,0.40940674905992747,0.0910064110012172,r2apf,2,False,1,,0,,,,,,,2,,,0.16666666666666666,341.0,2,1,,,2,,5,,2,10,10,D,5358,0.34,True,0.5688640700027463
0,38.400000000000176,384,0,,0.4869685567612846,0.13007211800140794,r2apf,0,False,0,,0,,,,,,,0,,,,401.0,0,0,,,9,,18,,0,12,12,D,5359,0.47,True,1.2682371489972866
0,37.500000000000036,375,0,,0.4492482544530724,0.11458913999922515,r2apf,0,False,0,,0,,,,,,,0,,,,252.0,0,0,,,3,,7,,0,6,6,D,5360,0.49,True,0.4033960049982852
0,36.30000000000008,363,0,,0.46959628291376204,0.0956761160014139,r2apf,0,False,0,,0,,,,,,,0,,,,388.0,0,0,,,2,,4,,0,10,10,D,5361,0.36,True,0.5700479940005607
0,35.80000000000006,358,0,,0.49963903364139844,0.10066636400006246,r2apf,0,False,0,,0,,,,,,,0,,,,376.0,0,0,,,2,,10,,0,9,9,D,5362,0.39,True,0.667722957998194
0,38.7000000000001,387,0,,0.49029698709442815,0.12408882799900312,r2apf,1,False,0,,0,,,,,,,1,,,0.3333333333333333,491.0,1,1,,,7,,15,,1,11,11,D,5363,0.46,True,0.744103682000059
0,38.40000000000014,384,0,,0.44657759142647663,0.11261315400042804,r2apf,0,False,0,,0,,,,,,,0,,,,258.0,0,0,,,3,,5,,0,6,6,D,5364,0.48,True,0.46748525599832647
0,37.099999999999966,371,0,,0.4564185913517656,0.10574446600003284,r2apf,0,False,0,,0,,,,,,,0,,,,301.0,0,0,,,0,,1,,0,6,6,D,5365,0.42,True,0.327717896001559
0,66.69201306779274,671,11,,0.42906107296283025,0.273283201000595,r2apf,23,False,11,,0,,,,,,,23,,,0.3231684981684982,407.0,23,12,,,4,,12,,23,19,19,D,5366,0.39,True,1.3000525489987922
0,80.76808895555477,814,16,,0.42654779248280283,0.5687274880001496,r2apf,43,False,16,,0,,,,,,,43,,,0.34901127678905447,532.0,43,27,,,11,,43,,43,27,27,D,5367,0.64,True,3.721065814992471
0,38.80000000000009,388,0,,0.41578118139789766,0.13529069900141621,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,553.0,1,1,,,3,,6,,1,12,12,D,5368,0.47,True,0.9064093860051798
0,38.700000000000074,387,0,,0.47895602658952685,0.10551452500112646,r2apf,1,False,0,,0,,,,,,,1,,,0.2,410.0,1,1,,,2,,6,,1,9,9,D,5369,0.43,True,0.6422138350008026
0,37.000000000000085,370,0,,0.45455215299259466,0.07350871499875211,r2apf,0,False,0,,0,,,,,,,0,,,,225.0,0,0,,,0,,2,,0,5,5,D,5370,0.37,True,0.22700112499842362
0,37.70000000000012,377,0,,0.43131581358448146,0.12389914200139174,r2apf,0,False,0,,0,,,,,,,0,,,,620.0,0,0,,,4,,12,,0,13,13,D,5371,0.47,True,0.8833727670044027
0,40.80000000000008,408,0,,0.4199744308503489,0.06968931499977771,r2apf,0,False,0,,0,,,,,,,0,,,,511.0,0,0,,,3,,7,,0,13,13,D,5372,0.38,True,0.6245264309964114
0,43.10000000000015,431,1,,0.4724592302178408,0.10367672400025185,r2apf,3,False,1,,0,,,,,,,3,,,0.30952380952380953,601.0,3,2,,,5,,19,,3,15,15,D,5373,0.36,True,0.9026478689993382
0,39.500000000000135,395,0,,0.46469407153786907,0.12063477800074907,r2apf,0,False,0,,0,,,,,,,0,,,,340.0,0,0,,,2,,7,,0,8,8,D,5374,0.44,True,0.612913129001754
0,43.27314754788293,433,1,,0.43080100179186986,0.17433971799982828,r2apf,6,False,1,,0,,,,,,,6,,,0.23333333333333334,636.0,6,5,,,9,,24,,6,14,14,D,5375,0.44,True,0.9192949719945318
0,49.02823854213187,491,4,,0.4047811283484813,0.18080777499926626,r2apf,6,False,4,,0,,,,,,,6,,,0.3222222222222222,449.0,6,2,,,3,,18,,6,14,14,D,5376,0.53,True,1.087713150001946
0,42.70000000000024,427,1,,0.4112725174470565,0.11597470499873452,r2apf,1,False,1,,0,,,,,,,1,,,,442.0,1,0,,,2,,5,,1,12,12,D,5377,0.5,True,0.9185159220050991
0,44.57954932296782,447,2,,0.4862725385710636,0.1462500280013046,r2apf,3,False,2,,0,,,,,,,3,,,0.3333333333333333,682.0,3,1,,,3,,17,,3,18,18,D,5378,0.45,True,1.5046790220003459
0,41.60000000000015,416,1,,0.4300949191099764,0.2022179440009495,r2apf,4,False,1,,0,,,,,,,4,,,0.2222222222222222,327.0,4,3,,,3,,15,,4,8,8,D,5379,0.45,True,0.7078629470015585
0,38.4000000000002,384,0,,0.4156759899438978,0.13945742699979746,r2apf,2,False,0,,0,,,,,,,2,,,0.25,370.0,2,2,,,3,,16,,2,11,11,D,5380,0.48,True,1.0021898410050198
0,38.60000000000014,386,0,,0.4694400586495708,0.10904907699841715,r2apf,0,False,0,,0,,,,,,,0,,,,293.0,0,0,,,5,,10,,0,8,8,D,5381,0.46,True,0.6021660609985702
0,38.00000000000016,380,0,,0.45453642618208273,0.12909121899974707,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,317.0,1,1,,,3,,6,,1,8,8,D,5382,0.39,True,0.5981810499997664
0,38.30000000000006,383,0,,0.44314338672907266,0.09256953299882298,r2apf,0,False,0,,0,,,,,,,0,,,,243.0,0,0,,,0,,6,,0,6,6,D,5383,0.4,True,0.3155837009981042
0,47.144840285122996,472,2,,0.42084344338813634,0.16425669799900788,r2apf,4,False,2,,0,,,,,,,4,,,0.3333333333333333,536.0,4,2,,,5,,16,,4,13,13,D,5384,0.52,True,1.0922859249985777
0,38.70000000000013,387,0,,0.44966743547990407,0.1404215809998277,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,435.0,1,1,,,1,,6,,1,10,10,D,5385,0.49,True,0.862454740998146
0,38.60000000000015,386,0,,0.4286745904941944,0.08563572599996405,r2apf,0,False,0,,0,,,,,,,0,,,,174.0,0,0,,,0,,1,,0,5,5,D,5386,0.39,True,0.325860928003749
0,80.45263284030347,812,17,,0.4691657570982858,0.31641469100031827,r2apf,29,False,17,,0,,,,,,,29,,,0.37728174603174597,793.0,29,12,,,9,,21,,29,32,32,D,5387,0.48,True,2.654971890995512
0,37.800000000000026,378,0,,0.4733937492939944,0.09279455900104949,r2apf,0,False,0,,0,,,,,,,0,,,,377.0,0,0,,,3,,8,,0,10,10,D,5388,0.48,True,0.6904328979999264
0,37.400000000000084,374,0,,0.44850751371480646,0.1161804650000704,r2apf,0,False,0,,0,,,,,,,0,,,,296.0,0,0,,,2,,5,,0,7,7,D,5389,0.47,True,0.40817212099864264
0,41.20000000000019,412,0,,0.42674941224838747,0.11533168999994814,r2apf,5,False,0,,0,,,,,,,5,,,0.21333333333333332,670.0,5,5,,,9,,23,,5,17,17,D,5390,0.37,True,1.1545858369972848
0,42.60000000000012,426,1,,0.45291656217998194,0.12154476700015948,r2apf,2,False,1,,0,,,,,,,2,,,0.2857142857142857,418.0,2,1,,,4,,11,,2,12,12,D,5391,0.45,True,0.8849755930023093
0,35.70000000000004,357,0,,0.4278212990340117,0.12392894299955515,r2apf,0,False,0,,0,,,,,,,0,,,,278.0,0,0,,,1,,4,,0,7,7,D,5392,0.46,True,0.5255309119984304
0,36.90000000000007,369,0,,0.44737371553041716,0.08972544499920332,r2apf,0,False,0,,0,,,,,,,0,,,,340.0,0,0,,,3,,13,,0,8,8,D,5393,0.35,True,0.4464438639988657
0,38.2000000000001,382,0,,0.43237560166819505,0.10763001699888264,r2apf,0,False,0,,0,,,,,,,0,,,,393.0,0,0,,,3,,13,,0,10,10,D,5394,0.48,True,0.7258307679967402
0,39.10000000000008,391,0,,0.49942652148119904,0.09116201500000898,r2apf,0,False,0,,0,,,,,,,0,,,,272.0,0,0,,,4,,12,,0,7,7,D,5395,0.43,True,0.5011873399998876
0,38.000000000000085,380,0,,0.4375894841801887,0.12027087000024039,r2apf,0,False,0,,0,,,,,,,0,,,,385.0,0,0,,,2,,8,,0,10,10,D,5396,0.5,True,0.8316749609984981
0,36.90000000000008,369,0,,0.4012991579138286,0.10250892600015504,r2apf,0,False,0,,0,,,,,,,0,,,,321.0,0,0,,,2,,7,,0,8,8,D,5397,0.42,True,0.5441082590004953
0,38.70000000000017,387,1,,0.4735040390561776,0.10884501400141744,r2apf,2,False,1,,0,,,,,,,2,,,0.16666666666666666,378.0,2,1,,,2,,9,,2,9,9,D,5398,0.42,True,0.45108272400466376
0,45.6883316852727,458,3,,0.40875236179740765,0.13339250799981528,r2apf,4,False,3,,0,,,,,,,4,,,0.3333333333333333,518.0,4,1,,,3,,20,,4,16,16,D,5399,0.5,True,1.0756704220020765
0,36.30000000000011,363,0,,0.4159611889430499,0.0916107019984338,r2apf,0,False,0,,0,,,,,,,0,,,,183.0,0,0,,,0,,1,,0,5,5,D,5400,0.44,True,0.33385313899998437
0,39.1000000000001,391,0,,0.41476065098719356,0.09320451399980811,r2apf,1,False,0,,0,,,,,,,1,,,0.3333333333333333,391.0,1,1,,,3,,15,,1,9,9,D,5401,0.34,True,0.5644777939996857
0,39.30000000000011,393,0,,0.4977748176591083,0.10148596199906024,r2apf,0,False,0,,0,,,,,,,0,,,,319.0,0,0,,,2,,3,,0,7,7,D,5402,0.41,True,0.3857607329991879
0,37.100000000000136,371,0,,0.4570715611610185,0.09770527500040771,r2apf,0,False,0,,0,,,,,,,0,,,,207.0,0,0,,,1,,9,,0,6,6,D,5403,0.38,True,0.3948335510012839
0,64.41515823588831,648,9,,0.42195617331440577,0.2038439070001914,r2apf,13,False,9,,0,,,,,,,13,,,0.3416666666666667,712.0,13,4,,,12,,31,,13,25,25,D,5404,0.52,True,1.9939054060050694
0,45.6457297823712,457,2,,0.46560348455875483,0.13690635499915516,r2apf,3,False,2,,0,,,,,,,3,,,0.16666666666666666,540.0,3,1,,,2,,9,,3,15,15,D,5405,0.49,True,1.0283873110020068
0,39.3000000000002,393,1,,0.4344473269003122,0.09272951999992074,r2apf,1,False,1,,0,,,,,,,1,,,,438.0,1,0,,,3,,10,,1,12,12,D,5406,0.41,True,0.646126080002432
0,37.60000000000013,376,0,,0.411840559730815,0.09829144700051984,r2apf,0,False,0,,0,,,,,,,0,,,,327.0,0,0,,,3,,6,,0,8,8,D,5407,0.4,True,0.5539535850020911
0,45.18456588248858,453,3,,0.44063754637700014,0.17050377799932903,r2apf,10,False,3,,0,,,,,,,10,,,0.29523809523809524,327.0,10,7,,,2,,9,,10,10,10,D,5408,0.44,True,0.7896786789970065
0,39.600000000000094,396,0,,0.4479761988339382,0.13473705099931976,r2apf,0,False,0,,0,,,,,,,0,,,,497.0,0,0,,,7,,21,,0,12,12,D,5409,0.54,True,1.0198881919968699
0,38.70000000000021,387,0,,0.4964978442552906,0.09182549599972845,r2apf,0,False,0,,0,,,,,,,0,,,,352.0,0,0,,,5,,8,,0,8,8,D,5410,0.42,True,0.5041561580001144
0,42.15812307095308,422,1,,0.4031989881283249,0.11176042700026301,r2apf,2,False,1,,0,,,,,,,2,,,0.3333333333333333,333.0,2,1,,,4,,7,,2,10,10,D,5411,0.41,True,0.7223329000007652
0,37.20000000000012,372,0,,0.44848403568285133,0.07997626699943794,r2apf,0,False,0,,0,,,,,,,0,,,,265.0,0,0,,,0,,1,,0,6,6,D,5412,0.4,True,0.2922253679989808
0,42.500000000000114,425,1,,0.4539711236927995,0.12009020699952089,r2apf,4,False,1,,0,,,,,,,4,,,0.31746031746031744,567.0,4,3,,,5,,22,,4,14,14,D,5413,0.41,True,1.0224324869996053
0,37.00000000000007,370,0,,0.4830483898800431,0.09909271600008651,r2apf,0,False,0,,0,,,,,,,0,,,,262.0,0,0,,,4,,7,,0,7,7,D,5414,0.4,True,0.4589483130002918
0,39.60000000000009,396,0,,0.4593883218271014,0.15517604900014703,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,369.0,1,1,,,4,,9,,1,9,9,D,5415,0.48,True,0.7697593559969391
0,37.19999999999995,372,0,,0.4493741945462017,0.12993872399965767,r2apf,1,False,0,,0,,,,,,,1,,,0.3333333333333333,323.0,1,1,,,5,,13,,1,9,9,D,5416,0.43,True,0.744706016001146
0,53.44951604000957,537,6,,0.45195171023491526,0.18032885200045712,r2apf,10,False,6,,0,,,,,,,10,,,0.22499999999999998,300.0,10,4,,,3,,8,,10,13,13,D,5417,0.45,True,0.8065169289984624
0,39.50000000000016,395,0,,0.4873501242343416,0.10754818599889404,r2apf,0,False,0,,0,,,,,,,0,,,,534.0,0,0,,,5,,29,,0,13,13,D,5418,0.46,True,0.9727998079979443
0,39.7000000000001,397,0,,0.48653816630748037,0.1341653639992728,r2apf,0,False,0,,0,,,,,,,0,,,,351.0,0,0,,,1,,6,,0,8,8,D,5419,0.49,True,0.6598543679974682
0,52.33834062312827,525,4,,0.45441718671333436,0.1702288550004596,r2apf,5,False,4,,0,,,,,,,5,,,0.16666666666666666,530.0,5,1,,,8,,16,,5,18,18,D,5420,0.48,True,1.6212095549999503
0,38.30000000000013,383,0,,0.4149681675026021,0.10584125500099617,r2apf,0,False,0,,0,,,,,,,0,,,,484.0,0,0,,,8,,21,,0,10,10,D,5421,0.4,True,0.5875144500005263
0,42.26651376576485,423,1,,0.451516760953075,0.11644838100073684,r2apf,2,False,1,,0,,,,,,,2,,,0.16666666666666666,456.0,2,1,,,5,,10,,2,11,11,D,5422,0.43,True,0.6294070940002712
0,70.25956486901674,706,11,,0.4061621034477604,0.2379785310004081,r2apf,20,False,11,,0,,,,,,,20,,,0.22275132275132276,736.0,20,9,,,10,,25,,20,28,28,D,5423,0.55,True,2.7246395210004266
0,38.80000000000007,388,0,,0.4712921483625591,0.09124847199927899,r2apf,0,False,0,,0,,,,,,,0,,,,367.0,0,0,,,2,,7,,0,8,8,D,5424,0.38,True,0.40224192200184916
0,54.74329612658244,549,5,,0.4099709947722649,0.19592573099907895,r2apf,9,False,5,,0,,,,,,,9,,,0.2770833333333333,429.0,9,4,,,7,,20,,9,16,16,D,5425,0.47,True,1.2638788200001727
0,49.19758799363008,494,5,,0.43373125279668906,0.19332561600094778,r2apf,11,False,5,,0,,,,,,,11,,,0.3547619047619048,424.0,11,6,,,1,,6,,11,14,14,D,5426,0.44,True,1.048313845998564
0,39.60000000000017,396,0,,0.4824756208073571,0.09724076400016202,r2apf,0,False,0,,0,,,,,,,0,,,,408.0,0,0,,,8,,24,,0,12,12,D,5427,0.46,True,0.8627529010027501
0,38.600000000000065,386,0,,0.4671224123261399,0.10208433800107741,r2apf,0,False,0,,0,,,,,,,0,,,,499.0,0,0,,,1,,8,,0,12,12,D,5428,0.44,True,0.7798292979987309
0,36.600000000000016,366,0,,0.4411721491722834,0.08939033799833851,r2apf,1,False,0,,0,,,,,,,1,,,0.16666666666666666,234.0,1,1,,,2,,4,,1,6,6,D,5429,0.44,True,0.3911943329967471
0,37.20000000000008,372,0,,0.4289211882133124,0.09197264999966137,r2apf,0,False,0,,0,,,,,,,0,,,,174.0,0,0,,,1,,4,,0,5,5,D,5430,0.41,True,0.3162910809951427
0,39.16652166088383,392,1,,0.47420082680766307,0.12123410599997442,r2apf,2,False,1,,0,,,,,,,2,,,0.3333333333333333,274.0,2,1,,,1,,5,,2,8,8,D,5431,0.4,True,0.648468799998227
0,39.10000000000011,391,0,,0.4170979097314153,0.10309777099973871,r2apf,0,False,0,,0,,,,,,,0,,,,309.0,0,0,,,1,,7,,0,8,8,D,5432,0.37,True,0.5717883449997316
