planner,episodes,successes,success_rate,collision_episodes,collision_episode_rate,planning_calls_total,failed_planner_calls_total,total_planning_time_s_sum,planning_time_per_call_s,collision_count_mean,collision_count_std,collision_count_median,collision_count_p95,collision_count_max,executed_path_length_mean,executed_path_length_std,executed_path_length_median,executed_path_length_p95,executed_path_length_max,execution_steps_mean,execution_steps_std,execution_steps_median,execution_steps_p95,execution_steps_max,final_goal_distance_mean,final_goal_distance_std,final_goal_distance_median,final_goal_distance_p95,final_goal_distance_max,planning_calls_mean,planning_calls_std,planning_calls_median,planning_calls_p95,planning_calls_max,failed_planner_calls_mean,failed_planner_calls_std,failed_planner_calls_median,failed_planner_calls_p95,failed_planner_calls_max,replans_mean,replans_std,replans_median,replans_p95,replans_max,total_planning_time_s_mean,total_planning_time_s_std,total_planning_time_s_median,total_planning_time_s_p95,total_planning_time_s_max,maximum_planning_time_s_mean,maximum_planning_time_s_std,maximum_planning_time_s_median,maximum_planning_time_s_p95,maximum_planning_time_s_max,successful_executed_path_length_mean,successful_executed_path_length_std,successful_executed_path_length_median,successful_executed_path_length_p95,successful_executed_path_length_max,planner_unique_midpoint_rejections_sum,planner_unique_midpoint_rejections_mean,planner_unique_midpoint_rejections_max,planner_selection_changes_due_to_midpoint_checking_sum,planner_selection_changes_due_to_midpoint_checking_mean,planner_selection_changes_due_to_midpoint_checking_max,planner_repair_events_sum,planner_repair_events_mean,planner_repair_events_max,planner_recovery_events_sum,planner_recovery_events_mean,planner_recovery_events_max,planner_artificial_obstacles_inserted_sum,planner_artificial_obstacles_inserted_mean,planner_artificial_obstacles_inserted_max,planner_path_reuse_ratio_observations,planner_path_reuse_ratio_mean,planner_path_reuse_ratio_median
r2apf,2500,2496,0.9984,0,0.0,29377,3699,2652.4694020548723,0.090290683257476,0.0,0.0,0.0,0.0,0.0,42.74023994185141,8.355167293880646,39.60000000000021,59.48575496184393,99.13526202887626,427.8608,84.61891968104528,396.0,597.0999999999995,1000.0,0.47513470469972835,0.6918721826558873,0.44924470608881406,0.4946505958846907,24.436197943986578,11.7508,5.477289442767832,11.0,22.0,50.0,1.4796,3.0379722760782544,0.0,7.0,34.0,11.7508,5.477289442767832,11.0,22.0,50.0,1.060987760821949,0.7909833686413643,0.8805131294957391,2.469065056545332,8.701543831997697,0.15808436084077834,0.08364488766651391,0.1414746950003973,0.28471718910068344,1.1493050219996803,42.65023753843749,8.053314852666318,39.60000000000018,58.90116346484504,98.41341305961332,37864.0,15.1456,96.0,11385.0,4.554,29.0,5001.0,2.0004,62.0,8700.0,3.48,96.0,8700.0,3.48,96.0,1487,0.24534795906122336,0.2398268398268398
